Año(aaaa)-Trimestre(t),Orden del país, País,Estado de la información,Unidad multiplicadora,Moneda (USD),Valor
2014-4,8,Australia,Definitivo,Millones,Dólar estadounidense,"16,11587765"
2014-4,9,Austria,Definitivo,Millones,Dólar estadounidense,"3,321285258"
2014-4,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"13,46330334"
2014-4,11,Barbados,Definitivo,Millones,Dólar estadounidense,"65,37506804"
2014-4,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"-78,78819211"
2014-4,13,Belice,Definitivo,Millones,Dólar estadounidense,0
2014-4,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"530,7885482"
2014-4,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"1,00225715"
2014-4,16,Brasil,Definitivo,Millones,Dólar estadounidense,"10,34364013"
2014-4,17,Canadá,Definitivo,Millones,Dólar estadounidense,"62,37291706"
2014-4,18,Chile,Definitivo,Millones,Dólar estadounidense,"275,304634"
2014-4,19,China,Definitivo,Millones,Dólar estadounidense,"10,58039791"
2014-4,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"2,075154933"
2014-4,21,Chipre,Definitivo,Millones,Dólar estadounidense,"-0,886209327"
2014-4,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"47,41535"
2014-4,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2014-4,24,Curazao,Definitivo,Millones,Dólar estadounidense,"5,943434956"
2014-4,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"8,649864751"
2014-4,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"3,724586564"
2014-4,27,El Salvador,Definitivo,Millones,Dólar estadounidense,0
2014-4,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2014-4,29,España,Definitivo,Millones,Dólar estadounidense,"330,4617108"
2014-4,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"184,6751048"
2014-4,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2014-4,32,Francia,Definitivo,Millones,Dólar estadounidense,"45,88322193"
2014-4,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2014-4,34,Grecia,Definitivo,Millones,Dólar estadounidense,0
2014-4,35,Guatemala,Definitivo,Millones,Dólar estadounidense,0
2014-4,36,Honduras,Definitivo,Millones,Dólar estadounidense,0
2014-4,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,0
2014-4,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2014-4,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"27,34359527"
2014-4,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"75,78144659"
2014-4,41,India,Definitivo,Millones,Dólar estadounidense,"2,005235222"
2014-4,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"169,8456875"
2014-4,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2014-4,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"-5,986428473"
2014-4,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2014-4,47,Israel,Definitivo,Millones,Dólar estadounidense,"0,434081337"
2014-4,48,Italia,Definitivo,Millones,Dólar estadounidense,"-23,92675638"
2014-4,49,Japón,Definitivo,Millones,Dólar estadounidense,"11,03598595"
2014-4,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2014-4,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2014-4,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2014-4,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2014-4,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2014-4,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2014-4,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"25,10473873"
2014-4,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,133749223"
2014-4,58,México,Definitivo,Millones,Dólar estadounidense,"118,5145266"
2014-4,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2014-4,60,Noruega,Definitivo,Millones,Dólar estadounidense,"1,040215683"
2014-4,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2014-4,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"-39,34609056"
2014-4,63,Panamá,Definitivo,Millones,Dólar estadounidense,"592,2536052"
2014-4,64,Paraguay,Definitivo,Millones,Dólar estadounidense,0
2014-4,65,Perú,Definitivo,Millones,Dólar estadounidense,"134,7402881"
2014-4,66,Portugal,Definitivo,Millones,Dólar estadounidense,"3,073640276"
2014-4,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"0,91432013"
2014-4,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"-0,091511936"
2014-4,70,Singapur,Definitivo,Millones,Dólar estadounidense,"0,849431093"
2014-4,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2014-4,72,Suecia,Definitivo,Millones,Dólar estadounidense,"19,1558298"
2014-4,73,Suiza,Definitivo,Millones,Dólar estadounidense,"1179,070686"
2014-4,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2014-4,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2014-4,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2014-4,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2014-4,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"16,11397883"
2014-4,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"47,72289114"
2014-4,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"9,207754772"
2014-4,82,Total paises,Definitivo,Millones,Dólar estadounidense,"3760,185639"
2015-1,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2015-1,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2015-1,3,Alemania,Definitivo,Millones,Dólar estadounidense,"15,89222944"
2015-1,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"22,72159082"
2015-1,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,102697705"
2015-1,6,Argentina,Definitivo,Millones,Dólar estadounidense,"0,602317908"
2015-1,7,Aruba,Definitivo,Millones,Dólar estadounidense,"0,042509619"
2015-1,8,Australia,Definitivo,Millones,Dólar estadounidense,"7,43372402"
2015-1,9,Austria,Definitivo,Millones,Dólar estadounidense,"5,138144857"
2015-1,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"8,330733739"
2015-1,11,Barbados,Definitivo,Millones,Dólar estadounidense,"59,03329763"
2015-1,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"73,52430935"
2015-1,13,Belice,Definitivo,Millones,Dólar estadounidense,0
2015-1,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"453,7599578"
2015-1,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"1,64380362"
2015-1,16,Brasil,Definitivo,Millones,Dólar estadounidense,"4,982155647"
2015-1,17,Canadá,Definitivo,Millones,Dólar estadounidense,"90,53918362"
2015-1,18,Chile,Definitivo,Millones,Dólar estadounidense,"68,46605397"
2015-1,19,China,Definitivo,Millones,Dólar estadounidense,"-1,782823105"
2015-1,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"1,190818698"
2015-1,21,Chipre,Definitivo,Millones,Dólar estadounidense,"0,30765263"
2015-1,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"4,207456367"
2015-1,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2015-1,24,Curazao,Definitivo,Millones,Dólar estadounidense,"1,038637385"
2015-1,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"0,460560433"
2015-1,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"5,400371664"
2015-1,27,El Salvador,Definitivo,Millones,Dólar estadounidense,0
2015-1,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2015-1,29,España,Definitivo,Millones,Dólar estadounidense,"374,0881235"
2015-1,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"780,2728605"
2015-1,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2015-1,32,Francia,Definitivo,Millones,Dólar estadounidense,"53,2216923"
2015-1,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2015-1,34,Grecia,Definitivo,Millones,Dólar estadounidense,0
2015-1,35,Guatemala,Definitivo,Millones,Dólar estadounidense,0
2015-1,36,Honduras,Definitivo,Millones,Dólar estadounidense,0
2015-1,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,0
2015-1,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2015-1,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"77,51037535"
2015-1,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"80,0324921"
2015-1,41,India,Definitivo,Millones,Dólar estadounidense,"0,842842246"
2015-1,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"91,19211829"
2015-1,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2015-1,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"-3,029188544"
2015-1,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2015-1,47,Israel,Definitivo,Millones,Dólar estadounidense,"0,15531599"
2015-1,48,Italia,Definitivo,Millones,Dólar estadounidense,"22,17187985"
2015-1,49,Japón,Definitivo,Millones,Dólar estadounidense,"5,171345769"
2015-1,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2015-1,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2015-1,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2015-1,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2015-1,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2015-1,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2015-1,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"18,29855689"
2015-1,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,282776963"
2015-1,58,México,Definitivo,Millones,Dólar estadounidense,"-463,2441442"
2015-1,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2015-1,60,Noruega,Definitivo,Millones,Dólar estadounidense,"88,91279185"
2015-1,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2015-1,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"229,9960044"
2015-1,63,Panamá,Definitivo,Millones,Dólar estadounidense,"598,3503694"
2015-1,64,Paraguay,Definitivo,Millones,Dólar estadounidense,0
2015-1,65,Perú,Definitivo,Millones,Dólar estadounidense,"1,175245311"
2015-1,66,Portugal,Definitivo,Millones,Dólar estadounidense,"2,218704499"
2015-1,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"1,59404592"
2015-1,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"0,006154568"
2015-1,70,Singapur,Definitivo,Millones,Dólar estadounidense,"17,04777436"
2015-1,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2015-1,72,Suecia,Definitivo,Millones,Dólar estadounidense,"38,70371265"
2015-1,73,Suiza,Definitivo,Millones,Dólar estadounidense,"336,9585095"
2015-1,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2015-1,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2015-1,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2015-1,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2015-1,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"43,782329"
2015-1,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"19,90132301"
2015-1,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"10,09934903"
2015-1,82,Total paises,Definitivo,Millones,Dólar estadounidense,"3248,543349"
2015-2,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2015-2,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2015-2,3,Alemania,Definitivo,Millones,Dólar estadounidense,"48,39402942"
2015-2,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"-59,26935857"
2015-2,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,132160458"
2015-2,6,Argentina,Definitivo,Millones,Dólar estadounidense,"0,586857839"
2015-2,7,Aruba,Definitivo,Millones,Dólar estadounidense,"0,051234916"
2015-2,8,Australia,Definitivo,Millones,Dólar estadounidense,"1,066674616"
2015-2,9,Austria,Definitivo,Millones,Dólar estadounidense,"12,0750383"
2015-2,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"8,068734907"
2015-2,11,Barbados,Definitivo,Millones,Dólar estadounidense,"85,09999302"
2015-2,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"24,00979431"
2015-2,13,Belice,Definitivo,Millones,Dólar estadounidense,0
2015-2,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"346,9481425"
2015-2,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"0,6998522"
2015-2,16,Brasil,Definitivo,Millones,Dólar estadounidense,"7,152722743"
2015-2,17,Canadá,Definitivo,Millones,Dólar estadounidense,"146,1344442"
2015-2,18,Chile,Definitivo,Millones,Dólar estadounidense,"422,0780984"
2015-2,19,China,Definitivo,Millones,Dólar estadounidense,"-1,855392167"
2015-2,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"15,25285835"
2015-2,21,Chipre,Definitivo,Millones,Dólar estadounidense,"0,318482891"
2015-2,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"1,826882909"
2015-2,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2015-2,24,Curazao,Definitivo,Millones,Dólar estadounidense,"0,863071923"
2015-2,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"0,459368482"
2015-2,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"7,927350394"
2015-2,27,El Salvador,Definitivo,Millones,Dólar estadounidense,0
2015-2,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2015-2,29,España,Definitivo,Millones,Dólar estadounidense,"378,8152848"
2015-2,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"747,8386105"
2015-2,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2015-2,32,Francia,Definitivo,Millones,Dólar estadounidense,"28,2619576"
2015-2,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2015-2,34,Grecia,Definitivo,Millones,Dólar estadounidense,0
2015-2,35,Guatemala,Definitivo,Millones,Dólar estadounidense,0
2015-2,36,Honduras,Definitivo,Millones,Dólar estadounidense,0
2015-2,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,0
2015-2,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2015-2,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"80,92477253"
2015-2,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"66,17550608"
2015-2,41,India,Definitivo,Millones,Dólar estadounidense,"1,634146411"
2015-2,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"271,0712718"
2015-2,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2015-2,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"1,374659195"
2015-2,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2015-2,47,Israel,Definitivo,Millones,Dólar estadounidense,"0,163433613"
2015-2,48,Italia,Definitivo,Millones,Dólar estadounidense,"15,39249969"
2015-2,49,Japón,Definitivo,Millones,Dólar estadounidense,"23,04228027"
2015-2,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2015-2,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2015-2,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2015-2,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2015-2,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2015-2,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2015-2,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"30,69495849"
2015-2,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,29295566"
2015-2,58,México,Definitivo,Millones,Dólar estadounidense,"153,2848094"
2015-2,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2015-2,60,Noruega,Definitivo,Millones,Dólar estadounidense,"1,08928226"
2015-2,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2015-2,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"112,1557808"
2015-2,63,Panamá,Definitivo,Millones,Dólar estadounidense,"462,0305104"
2015-2,64,Paraguay,Definitivo,Millones,Dólar estadounidense,0
2015-2,65,Perú,Definitivo,Millones,Dólar estadounidense,"14,25619385"
2015-2,66,Portugal,Definitivo,Millones,Dólar estadounidense,"0,389280042"
2015-2,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"1,20815414"
2015-2,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"0,378114311"
2015-2,70,Singapur,Definitivo,Millones,Dólar estadounidense,"36,76482948"
2015-2,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2015-2,72,Suecia,Definitivo,Millones,Dólar estadounidense,"82,17756259"
2015-2,73,Suiza,Definitivo,Millones,Dólar estadounidense,"434,1455099"
2015-2,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2015-2,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2015-2,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2015-2,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2015-2,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"16,72877457"
2015-2,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"27,63129863"
2015-2,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"12,47608465"
2015-2,82,Total paises,Definitivo,Millones,Dólar estadounidense,"4068,155243"
2015-3,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2015-3,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2015-3,3,Alemania,Definitivo,Millones,Dólar estadounidense,"84,41041158"
2015-3,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"-85,27632377"
2015-3,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,122459506"
2015-3,6,Argentina,Definitivo,Millones,Dólar estadounidense,"2,496199908"
2015-3,7,Aruba,Definitivo,Millones,Dólar estadounidense,"0,029692877"
2015-3,8,Australia,Definitivo,Millones,Dólar estadounidense,"12,30626068"
2015-3,9,Austria,Definitivo,Millones,Dólar estadounidense,"24,90846449"
2015-3,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"9,11032591"
2015-3,11,Barbados,Definitivo,Millones,Dólar estadounidense,"52,48852256"
2015-3,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"-13,13862542"
2015-3,13,Belice,Definitivo,Millones,Dólar estadounidense,0
2015-3,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"156,5687042"
2015-3,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"0,79843603"
2015-3,16,Brasil,Definitivo,Millones,Dólar estadounidense,"11,32637181"
2015-3,17,Canadá,Definitivo,Millones,Dólar estadounidense,"39,90805686"
2015-3,18,Chile,Definitivo,Millones,Dólar estadounidense,"36,01777866"
2015-3,19,China,Definitivo,Millones,Dólar estadounidense,"3,67330069"
2015-3,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"15,52709377"
2015-3,21,Chipre,Definitivo,Millones,Dólar estadounidense,"0,60979507"
2015-3,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"21,07527102"
2015-3,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2015-3,24,Curazao,Definitivo,Millones,Dólar estadounidense,"-1,511387348"
2015-3,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"1,483725037"
2015-3,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"9,087163551"
2015-3,27,El Salvador,Definitivo,Millones,Dólar estadounidense,0
2015-3,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2015-3,29,España,Definitivo,Millones,Dólar estadounidense,"50,38146753"
2015-3,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"405,7584932"
2015-3,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2015-3,32,Francia,Definitivo,Millones,Dólar estadounidense,"12,62415555"
2015-3,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2015-3,34,Grecia,Definitivo,Millones,Dólar estadounidense,0
